aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
63,João Felipe Rodrigues,domgoncalves@example.com,Teatro,Formado,A,Outro,18.0,0,6210,1,0,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,6.95,12,Ruim,Cálculo,Sr. Vitor Gabriel Montenegro,8.67,10,Regular,Circuitos Elétricos,Antonella Andrade,8.83,9,Regular,Desenho Técnico,Sr. Lucas Gabriel da Luz,0.98,13,Ruim,Mecânica,Vitória Alves,3.34,10,Ruim,0
64,Maya Marques,saragao@example.net,Ciências Sociais,Formado,B,Feminino,25.0,0,967,0,1,Relacionado(a),1,4,Psicologia Social,Maria Alice Martins,6.51,10,Regular,Teoria Social,Joaquim Vasconcelos,8.13,7,Regular,Movimentos Sociais,Gael Rios,2.87,1,Ruim,Antropologia,João Vitor Silva,3.83,0,Ruim,Sociologia Geral,Pedro Henrique Duarte,9.46,5,Bom,0
65,,hda-cruz@example.net,Engenharia,Formado,D,Masculino,44.0,0,6307,1,0,Relacionado(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,3.72,12,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,5.77,9,Regular,Enfermagem Geral,Bryan da Conceição,8.16,10,Regular,Anatomia e Fisiologia,Sr. Kaique Abreu,7.52,11,Ruim,Saúde Pública,Sra. Marina Fonseca,5.05,9,Regular,0
66,Diogo Jesus,none.com,Enfermagem,Trancado,A,Outro,36.0,0,6385,0,1,Solteiro(a),1,2,Matemática,Ian Carvalho,5.63,6,Regular,Sociologia,Antônio Machado,6.67,7,Regular,Física,Lucca Pinto,2.18,8,Ruim,Geografia,Maria Julia Novaes,5.02,9,Regular,Química,Pietro Lima,9.04,0,Excelente,0
67,Sra. Zoe Ramos,allanamendes@example.org,Hotelaria,Formado,D,Outro,40.0,0,6832,1,0,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,8.15,7,Regular,Gestão de Alimentos e Bebidas,Zoe Rocha,7.12,15,Ruim,Gestão de Hospedagem,Sabrina Rios,1.07,12,Ruim,Hospitalidade,Dr. Juan das Neves,9.3,10,Regular,Marketing de Hotelaria,Arthur Miguel Martins,7.38,15,Ruim,0
68,Ana Liz da Luz,isabel76@example.com,Redes de Computadores,Trancado,A,Feminino,38.0,0,4676,1,1,Relacionado(a),1,4,História da Dança,Maria Laura Silva,9.75,5,Bom,Dança Contemporânea,Diogo Ramos,7.76,10,Regular,Técnicas de Dança,Esther Cunha,9.23,9,Regular,Gestão de Eventos de Dança,Ana Carolina Cardoso,9.2,3,Excelente,Coreografia,Heloisa Brito,2.45,8,Ruim,0
69,Pedro Lucas Montenegro,isaqueleao@example.org,,Trancado,C,Outro,37.0,0,955,0,0,Solteiro(a),2,4,Geopolítica,Ana Carolina Nascimento,3.35,12,Ruim,Geografia Física,Ana Lívia Lima,4.63,6,Ruim,Geografia Humana,Anna Liz Vieira,6.83,2,Regular,Planejamento Urbano,Dr. Danilo Casa Grande,7.99,2,Bom,Cartografia,Alexia Casa Grande,4.51,12,Ruim,0
70,Marina Siqueira,elisa15@example.com,,Trancado,B,Feminino,31.0,0,3461,0,1,Solteiro(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,8.69,7,Regular,Comportamento do Consumidor,Murilo Ramos,1.68,12,Ruim,Gestão de Marketing,Luiz Otávio Vieira,8.14,3,Excelente,Marketing Digital,Raul Ramos,3.51,10,Ruim,Publicidade,Zoe Barbosa,6.62,7,Regular,0
71,Gael Henrique Pimenta,isiqueira@example.net,Secretariado Executivo,Matriculado,B,Masculino,24.0,0,7006,1,0,Solteiro(a),1,3,Gestão de Escritórios,Renan Moreira,8.68,5,Bom,Administração do Tempo,Dra. Maysa Carvalho,5.0,11,Ruim,Atendimento ao Cliente,Dra. Raquel Aragão,2.62,12,Ruim,Comunicação Empresarial,Ana Lívia Vargas,0.1,15,Ruim,Gestão de Pessoas,Amanda Lopes,0.08,0,Ruim,0
72,Ana Sophia Pires,ribeiromaite@example.com,História,Formado,D,Feminino,37.0,1,1321,1,1,Relacionado(a),1,3,Teorias da Personalidade,Guilherme Fonseca,2.06,11,Ruim,Psicologia Social,Maria Júlia Fonseca,7.97,5,Bom,Psicologia Geral,Luiz Fernando Santos,3.41,10,Ruim,Psicopatologia,Mateus Melo,1.97,7,Ruim,Psicologia do Desenvolvimento,Igor das Neves,3.78,15,Ruim,1
73,Valentim Pires,salesian@example.net,Biomedicina,Matriculado,A,Feminino,17.0,0,1032,1,0,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,2.61,1,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,2.27,5,Ruim,Atendimento ao Cliente,Alice da Mata,8.78,15,Ruim,Comunicação Empresarial,Milena Câmara,2.15,9,Ruim,Administração do Tempo,Elisa Fonseca,1.23,15,Ruim,0
74,Dr. Nicolas Sá,henryfernandes@example.net,Turismo,Matriculado,A,Feminino,22.0,1,8228,0,0,Relacionado(a),2,2,Sistemas Operacionais,Ester Sousa,4.28,0,Ruim,Algoritmos,Benjamin Sampaio,4.22,13,Ruim,Programação,Jade Oliveira,0.37,1,Ruim,Banco de Dados,Benicio Nascimento,9.27,9,Regular,Estruturas de Dados,Ana Vitória Pires,2.92,1,Ruim,0
75,Maria Flor da Cunha,evelyn15@example.com,Gastronomia,Matriculado,A,Outro,44.0,0,6709,0,0,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,8.41,10,Regular,Gestão de Pessoas,Pedro Miguel Teixeira,8.66,7,Regular,Atendimento ao Cliente,Alice da Mata,9.31,4,Bom,Comunicação Empresarial,Milena Câmara,2.37,13,Ruim,Administração do Tempo,Elisa Fonseca,8.42,5,Bom,0
76,Sr. Luan Teixeira,tgomes@example.net,Banco de Dados,Trancado,D,Outro,43.0,1,4305,0,0,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,5.69,7,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,7.0,13,Ruim,Enfermagem Geral,Bryan da Conceição,0.83,9,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,3.01,14,Ruim,Saúde Pública,Sra. Marina Fonseca,1.87,0,Ruim,0
77,Sra. Olivia Cassiano,gfernandes@example.com,Hotelaria,Formado,D,Masculino,0.0,1,2221,1,1,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,3.88,11,Ruim,Marketing Digital,Vicente Porto,5.4,0,Regular,Comunicação Publicitária,João Gabriel Casa Grande,0.93,1,Ruim,Publicidade Criativa,Milena Farias,9.75,2,Excelente,Comportamento do Consumidor,Sr. Josué da Cruz,2.47,8,Ruim,0
78,0923023,mda-luz@example.org,Recursos Humanos,Formado,C,XXXXXXXXX,20.0,0,7652,0,0,Solteiro(a),1,4,Gestão de Marketing,Rafael Silva,1.48,2,Ruim,Comportamento do Consumidor,Caleb da Cunha,3.17,10,Ruim,Pesquisa de Mercado,Cauã da Rocha,4.02,9,Ruim,Marketing Digital,Liam Pastor,6.49,14,Ruim,Publicidade,Sra. Maria Luiza Novais,3.39,8,Ruim,0
79,Levi Freitas,camposantony@example.com,Design Gráfico,Trancado,D,Feminino,17.0,0,5423,0,1,Solteiro(a),1,4,Relações Públicas,Calebe Sampaio,6.55,14,Ruim,Marketing Digital,Vicente Porto,4.25,9,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,5.64,9,Regular,Publicidade Criativa,Milena Farias,3.71,15,Ruim,Comportamento do Consumidor,Sr. Josué da Cruz,7.12,4,Bom,0
80,0923023,yagopimenta@example.com,Ciências Econômicas,Matriculado,D,Feminino,29.0,1,941,1,0,Solteiro(a),2,3,Gestão de Hotelaria,Levi Fonseca,7.5,2,Bom,Gestão de Alimentos e Bebidas,Zoe Rocha,6.49,4,Regular,Gestão de Hospedagem,Sabrina Rios,9.98,1,Excelente,Hospitalidade,Dr. Juan das Neves,7.05,5,Bom,Marketing de Hotelaria,Arthur Miguel Martins,9.01,12,Ruim,0
81,Sr. Rodrigo Carvalho,ana-ceciliateixeira@example.net,Engenharia Química,Formado,D,Masculino,20.0,0,9111,0,0,Solteiro(a),2,4,Gestão de Hospedagem,Theodoro Oliveira,4.97,0,Ruim,Gestão de Alimentos e Bebidas,Ester Correia,4.99,4,Ruim,Gestão de Hotelaria,Paulo Casa Grande,2.98,15,Ruim,Marketing de Hotelaria,Lara Pacheco,1.0,3,Ruim,Hospitalidade,Dr. Benício Farias,0.53,13,Ruim,0
82,Mateus Sales,ivieira@example.com,Fisioterapia,Trancado,C,Outro,19.0,1,3351,0,0,Relacionado(a),1,4,Gestão de Marketing,Rafael Silva,3.61,10,Ruim,Comportamento do Consumidor,Caleb da Cunha,1.05,1,Ruim,Pesquisa de Mercado,Cauã da Rocha,2.75,0,Ruim,Marketing Digital,Liam Pastor,3.17,1,Ruim,Publicidade,Sra. Maria Luiza Novais,6.86,14,Ruim,0
83,Hellena Freitas,pmartins@example.com,Jogos Digitais,Trancado,C,Outro,26.0,0,7039,0,1,Relacionado(a),1,4,Gestão de Marketing,Rafael Silva,0.5,10,Ruim,Comportamento do Consumidor,Caleb da Cunha,2.95,0,Ruim,Pesquisa de Mercado,Cauã da Rocha,0.5,13,Ruim,Marketing Digital,Liam Pastor,5.32,7,Regular,Publicidade,Sra. Maria Luiza Novais,6.33,14,Ruim,0
84,José Pedro Rezende,mariana40@example.org,Gestão Comercial,Trancado,A,Feminino,35.0,1,4777,1,0,Relacionado(a),1,1,Gestão de Marketing,José Lima,9.81,14,Ruim,Comportamento do Consumidor,Ian Mendonça,6.89,2,Regular,Marketing Digital,Srta. Gabrielly Cardoso,9.61,15,Ruim,Pesquisa de Mercado,Cecilia Cavalcante,1.02,8,Ruim,Publicidade,Luiz Gustavo da Cunha,8.62,15,Ruim,0
85,Pietra Melo,siqueirapedro@example.org,Cinema,Matriculado,C,Masculino,24.0,1,3178,0,1,Solteiro(a),2,2,Sociologia Geral,Luana Azevedo,0.27,5,Ruim,Antropologia,Ana Júlia Lopes,9.53,11,Ruim,Teoria Social,Cecilia Peixoto,1.67,5,Ruim,Psicologia Social,João Miguel Nascimento,2.0,0,Ruim,Movimentos Sociais,Dom Fogaça,5.71,10,Regular,0
86,Luiza Sá,maria-sophiacastro@example.net,Engenharia de Produção,Matriculado,C,XXXXXXXXX,20.0,1,4179,0,1,Relacionado(a),1,1,Arquitetura de Redes,Olívia Dias,1.4,2,Ruim,Administração de Redes,Pedro Henrique Borges,6.6,6,Regular,Segurança em Redes,Lunna da Cunha,7.74,13,Ruim,Protocolos de Comunicação,Apollo Siqueira,6.71,7,Regular,Redes de Dados,Rafaela Andrade,5.38,7,Regular,0
87,Maria Vitória Melo,ninacassiano@example.net,Jornalismo,Formado,C,XXXXXXXXX,24.0,1,2383,1,1,XW0S2#$@43,2,4,Geopolítica,Ana Carolina Nascimento,8.95,13,Ruim,Geografia Física,Ana Lívia Lima,2.39,0,Ruim,Geografia Humana,Anna Liz Vieira,9.78,8,Regular,Planejamento Urbano,Dr. Danilo Casa Grande,8.55,10,Regular,Cartografia,Alexia Casa Grande,2.49,11,Ruim,0
88,Maria Júlia Novaes,wdas-neves@example.org,Engenhariawewea,Matriculado,C,Feminino,43.0,1,2279,0,0,Solteiro(a),1,2,Redes de Computadores,Rhavi Nogueira,1.53,8,Ruim,Inteligência Artificial,Ravi Lucca Cunha,2.95,9,Ruim,Sistemas Distribuídos,Heloisa Silveira,9.6,4,Bom,Estruturas de Dados,Aurora da Cruz,5.21,10,Regular,Algoritmos,Laís Pinto,4.04,10,Ruim,0
89,Theo Moraes,davi-miguellopes@example.com,Marketing,Matriculado,D,Outro,20.0,0,7383,0,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,6.49,8,Regular,Cuidado Intensivo,Luiz Gustavo Guerra,3.25,13,Ruim,Enfermagem Geral,Bryan da Conceição,8.58,9,Regular,Anatomia e Fisiologia,Sr. Kaique Abreu,4.21,9,Ruim,Saúde Pública,Sra. Marina Fonseca,8.39,4,Bom,0
90,Maria Júlia Garcia,sfogaca@example.net,Design Gráfico,Matriculado,B,Masculino,36.0,0,,1,1,Relacionado(a),2,3,Algoritmos,Sra. Bianca Santos,2.95,0,Ruim,Estruturas de Dados,Isabella Alves,8.83,0,Excelente,Banco de Dados,Heitor Vargas,3.98,15,Ruim,Programação,Srta. Isabella Moura,7.56,12,Ruim,Sistemas Operacionais,Joaquim Pastor,0.27,6,Ruim,0
91,Dr. Anthony Gabriel da Costa,ian48@example.com,Banco de Dados,Matriculado,D,Outro,35.0,0,1388,0,0,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,6.77,2,Regular,Banco de Dados,Raul das Neves,8.03,3,Excelente,Sistemas de Informação Empresarial,Nicolas Macedo,9.57,3,Excelente,Desenvolvimento de Software,Benicio Fernandes,8.81,14,Ruim,Análise de Sistemas,Sr. Gustavo Farias,4.59,3,Ruim,0
92,Luigi Dias,pedro-lucas48@example.org,Museologia,Formado,A,Feminino,36.0,0,6629,0,0,Solteiro(a),1,1,Gestão de Marketing,José Lima,9.52,9,Regular,Comportamento do Consumidor,Ian Mendonça,5.76,6,Regular,Marketing Digital,Srta. Gabrielly Cardoso,8.11,6,Regular,Pesquisa de Mercado,Cecilia Cavalcante,4.35,6,Ruim,Publicidade,Luiz Gustavo da Cunha,5.93,15,Ruim,0
93,Valentina da Rosa,wbarbosa@example.com,Sistemas de Informação,Formado,C,Outro,36.0,1,1077,0,0,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,7.71,9,Regular,Desenvolvimento Organizacional,Brayan Aparecida,1.14,11,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,3.36,4,Ruim,Gestão de Pessoas,Maria Luiza Lima,8.24,1,Excelente,Treinamento e Desenvolvimento,Fernanda Araújo,6.74,0,Regular,0
94,Marcos Vinicius Machado,yagomartins@example.com,Engenharia Elétrica,Trancado,D,Feminino,32.0,0,2819,1,1,Relacionado(a),2,3,Gestão de Hotelaria,Levi Fonseca,5.88,12,Ruim,Gestão de Alimentos e Bebidas,Zoe Rocha,2.89,15,Ruim,Gestão de Hospedagem,Sabrina Rios,0.91,0,Ruim,Hospitalidade,Dr. Juan das Neves,0.35,8,Ruim,Marketing de Hotelaria,Arthur Miguel Martins,0.74,8,Ruim,0
95,Anthony Nunes,mirellavargas@example.net,Publicidade e Propaganda,Matriculado,A,Masculino,21.0,1,3437,1,1,Solteiro(a),1,2,Matemática,Ian Carvalho,8.15,13,Ruim,Sociologia,Antônio Machado,5.96,7,Regular,Física,Lucca Pinto,9.86,12,Ruim,Geografia,Maria Julia Novaes,6.67,11,Ruim,Química,Pietro Lima,3.11,12,Ruim,0
96,Clarice Pastor,arthur-miguel12@example.org,Recursos Humanos,Formado,B,Outro,19.0,0,5265,1,1,Relacionado(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,8.93,4,Bom,Comportamento do Consumidor,Murilo Ramos,5.62,15,Ruim,Gestão de Marketing,Luiz Otávio Vieira,1.97,6,Ruim,Marketing Digital,Raul Ramos,4.25,0,Ruim,Publicidade,Zoe Barbosa,8.16,10,Regular,0
97,Anthony Gabriel da Costa,enrico24@example.net,Química,Matriculado,C,Outro,33.0,0,9315,0,1,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,7.05,9,Regular,Desenvolvimento Organizacional,Brayan Aparecida,7.66,15,Ruim,Recrutamento e Seleção,Marcos Vinicius Pinto,6.02,6,Regular,Gestão de Pessoas,Maria Luiza Lima,4.8,3,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,2.06,5,Ruim,0
98,Alícia Carvalho,beniciopinto@example.com,Zootecnia,Matriculado,D,Outro,33.0,1,3656,0,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,9.47,15,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,0.82,6,Ruim,Enfermagem Geral,Bryan da Conceição,6.47,1,Regular,Anatomia e Fisiologia,Sr. Kaique Abreu,4.74,8,Ruim,Saúde Pública,Sra. Marina Fonseca,9.3,10,Regular,0
99,Dra. Laís Fernandes,rafaelcamara@example.net,Ciências Econômicas,Trancado,C,Outro,38.0,1,6585,0,1,Solteiro(a),1,1,Arquitetura de Redes,Olívia Dias,5.1,9,Regular,Administração de Redes,Pedro Henrique Borges,3.1,5,Ruim,Segurança em Redes,Lunna da Cunha,6.51,2,Regular,Protocolos de Comunicação,Apollo Siqueira,6.53,8,Regular,Redes de Dados,Rafaela Andrade,8.61,8,Regular,0
100,Mateus Mendonça,lauraferreira@example.org,Engenharia de Produção,Trancado,D,Feminino,21.0,1,3745,1,1,Solteiro(a),1,3,Teorias da Personalidade,Guilherme Fonseca,1.35,3,Ruim,Psicologia Social,Maria Júlia Fonseca,6.35,7,Regular,Psicologia Geral,Luiz Fernando Santos,1.35,12,Ruim,Psicopatologia,Mateus Melo,7.66,7,Regular,Psicologia do Desenvolvimento,Igor das Neves,0.06,12,Ruim,0
101,Calebe Vasconcelos,ana-luiza79@example.com,Engenharia de Produção,Trancado,C,Outro,35.0,1,1906,1,1,Solteiro(a),2,4,Geopolítica,Ana Carolina Nascimento,1.72,2,Ruim,Geografia Física,Ana Lívia Lima,1.42,10,Ruim,Geografia Humana,Anna Liz Vieira,3.27,14,Ruim,Planejamento Urbano,Dr. Danilo Casa Grande,0.52,11,Ruim,Cartografia,Alexia Casa Grande,3.63,9,Ruim,1
102,Srta. Letícia Mendonça,da-pazkevin@example.net,Redes de Computadores,Trancado,B,Masculino,35.0,0,3835,1,0,Solteiro(a),2,1,Teoria dos Números,Erick da Rocha,1.7,3,Ruim,Cálculo,Vicente Pastor,2.69,9,Ruim,Probabilidade e Estatística,Gustavo Henrique Moura,6.45,9,Regular,Geometria,Sr. Asafe da Luz,8.82,13,Ruim,Álgebra Linear,Ravy Costela,3.87,0,Ruim,0
103,Aylla Guerra,liam30@example.net,Música,Formado,A,Outro,38.0,0,6815,1,0,Relacionado(a),1,2,Matemática,Ian Carvalho,6.27,14,Ruim,Sociologia,Antônio Machado,8.05,6,Regular,Física,Lucca Pinto,7.89,6,Regular,Geografia,Maria Julia Novaes,5.02,13,Ruim,Química,Pietro Lima,7.53,5,Bom,0
104,Kaique da Paz,luiz-otavio88@example.com,Química,Matriculado,C,Feminino,40.0,0,5438,0,0,Relacionado(a),1,4,Gestão de Marketing,Rafael Silva,5.5,0,Regular,Comportamento do Consumidor,Caleb da Cunha,0.98,4,Ruim,Pesquisa de Mercado,Cauã da Rocha,1.8,12,Ruim,Marketing Digital,Liam Pastor,2.47,13,Ruim,Publicidade,Sra. Maria Luiza Novais,6.25,7,Regular,0
105,Ryan Novaes,joao-pedroduarte@example.net,Turismo,Trancado,C,Outro,31.0,0,4035,1,0,Relacionado(a),2,3,Gestão de Carreira,Clara Araújo,1.1,9,Ruim,Desenvolvimento Organizacional,Brayan Aparecida,6.26,5,Regular,Recrutamento e Seleção,Marcos Vinicius Pinto,7.59,15,Ruim,Gestão de Pessoas,Maria Luiza Lima,3.96,13,Ruim,Treinamento e Desenvolvimento,Fernanda Araújo,5.72,11,Ruim,0
106,Caio Pires,benjaminjesus@example.com,Ciência da Computação,Formado,B,Feminino,22.0,0,6228,0,0,Solteiro(a),1,1,História do Teatro,Liam Borges,1.64,12,Ruim,Direção Teatral,Julia Rezende,8.97,15,Ruim,Cenografia,Giovanna Lima,7.43,4,Bom,Roteiro Teatral,Laura Nascimento,4.77,10,Ruim,Iluminação Teatral,Sr. Josué Machado,7.99,1,Bom,0
107,,murilosales@example.net,Redes de Computadores,Trancado,B,Feminino,20.0,1,974,0,0,Solteiro(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,0.42,12,Ruim,Comportamento do Consumidor,Murilo Ramos,4.51,9,Ruim,Gestão de Marketing,Luiz Otávio Vieira,1.02,15,Ruim,Marketing Digital,Raul Ramos,7.86,2,Bom,Publicidade,Zoe Barbosa,9.31,2,Excelente,0
108,Evelyn Sousa,gmarques@example.net,Biblioteconomia,Matriculado,D,Masculino,28.0,1,9329,0,1,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,8.68,7,Regular,Banco de Dados,Raul das Neves,4.27,8,Ruim,Sistemas de Informação Empresarial,Nicolas Macedo,4.83,12,Ruim,Desenvolvimento de Software,Benicio Fernandes,2.18,4,Ruim,Análise de Sistemas,Sr. Gustavo Farias,2.23,15,Ruim,0
109,Carlos Eduardo Costela,marina16@example.com,Turismo,Matriculado,D,Outro,41.0,1,7036,0,1,Solteiro(a),1,2,Psicologia da Saúde,Maria Eduarda Ramos,9.23,14,Ruim,Cuidado Intensivo,Luiz Gustavo Guerra,3.98,4,Ruim,Enfermagem Geral,Bryan da Conceição,3.72,2,Ruim,Anatomia e Fisiologia,Sr. Kaique Abreu,4.83,11,Ruim,Saúde Pública,Sra. Marina Fonseca,2.44,6,Ruim,0
110,Lara Câmara,vitoriamontenegro@example.net,Secretariado Executivo,Formado,B,Masculino,28.0,0,7934,1,1,Relacionado(a),1,2,Gestão de Escritórios,José Miguel Viana,5.67,11,Ruim,Administração do Tempo,Miguel Freitas,6.96,6,Regular,Comunicação Empresarial,Lucca Guerra,1.23,4,Ruim,Atendimento ao Cliente,Maria Helena Novais,4.67,7,Ruim,Gestão de Pessoas,Maria Sophia Costa,6.35,0,Regular,0
111,Sr. Yuri Alves,salesleandro@example.net,Física,Trancado,A,Feminino,39.0,1,4583,0,0,Relacionado(a),1,4,História da Dança,Maria Laura Silva,3.63,11,Ruim,Dança Contemporânea,Diogo Ramos,4.44,15,Ruim,Técnicas de Dança,Esther Cunha,2.38,15,Ruim,Gestão de Eventos de Dança,Ana Carolina Cardoso,0.39,4,Ruim,Coreografia,Heloisa Brito,2.56,8,Ruim,0
112,,dribeiro@example.net,Educação Especial,Formado,B,Masculino,34.0,1,5318,0,1,Relacionado(a),2,2,Fisiologia,Liam Dias,6.48,6,Regular,Anatomia,Stephany Vasconcelos,1.4,2,Ruim,Reabilitação,Melissa Sales,2.55,13,Ruim,Terapia Física,Dr. José Miguel Peixoto,3.27,6,Ruim,Técnicas de Imagem,Brayan Sousa,2.01,14,Ruim,0
113,Dr. Ravi Lucca Carvalho,igorpinto@example.org,Gestão Pública,Formado,D,Feminino,35.0,0,5476,1,0,Relacionado(a),1,1,Gestão de Projetos de TI,Ana Beatriz Rezende,2.67,6,Ruim,Banco de Dados,Raul das Neves,6.55,11,Ruim,Sistemas de Informação Empresarial,Nicolas Macedo,1.89,10,Ruim,Desenvolvimento de Software,Benicio Fernandes,4.04,7,Ruim,Análise de Sistemas,Sr. Gustavo Farias,7.94,4,Bom,0
114,Maria Fernanda Camargo,stephany26@example.com,Relações Internacionais,Formado,C,Feminino,37.0,1,1771,1,1,Relacionado(a),1,2,Redes de Computadores,Rhavi Nogueira,9.65,9,Regular,Inteligência Artificial,Ravi Lucca Cunha,4.88,0,Ruim,Sistemas Distribuídos,Heloisa Silveira,2.46,0,Ruim,Estruturas de Dados,Aurora da Cruz,2.86,11,Ruim,Algoritmos,Laís Pinto,0.83,13,Ruim,1
115,Vitória Macedo,isadora17@example.com,Logística,Formado,A,????,21.0,0,8259,1,0,Solteiro(a),1,4,História da Dança,Maria Laura Silva,0.66,15,Ruim,Dança Contemporânea,Diogo Ramos,7.04,10,Regular,Técnicas de Dança,Esther Cunha,1.71,3,Ruim,Gestão de Eventos de Dança,Ana Carolina Cardoso,9.72,4,Bom,Coreografia,Heloisa Brito,0.35,0,Ruim,0
116,Carolina Cardoso,da-luzcarolina@example.org,Letras,Matriculado,A,Feminino,35.0,0,1425,0,1,Solteiro(a),2,1,Fotografia,Davi Miguel Melo,6.66,11,Ruim,História da Arte,Sr. Yan Garcia,9.05,15,Ruim,Arte Digital,Helena Novais,7.49,5,Bom,Escultura,Ana Liz Gonçalves,4.28,13,Ruim,Pintura,Bernardo da Mota,4.5,5,Ruim,0
117,João Lucas Siqueira,leandromoraes@example.com,Sistemas de Informação,Trancado,A,Feminino,31.0,1,6285,1,0,Solteiro(a),2,4,Gestão de Escritórios,Aurora Duarte,1.19,15,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,8.92,6,Regular,Atendimento ao Cliente,Alice da Mata,5.64,0,Regular,Comunicação Empresarial,Milena Câmara,7.62,9,Regular,Administração do Tempo,Elisa Fonseca,5.48,4,Regular,0
118,Luiz Felipe da Costa,kapewodkad,insira aqui,Matriculado,A,Feminino,26.0,1,2954,1,1,Casadoo,1,4,História da Dança,Maria Laura Silva,9.83,0,Excelente,Dança Contemporânea,Diogo Ramos,8.62,2,Excelente,Técnicas de Dança,Esther Cunha,5.72,7,Regular,Gestão de Eventos de Dança,Ana Carolina Cardoso,6.36,2,Regular,Coreografia,Heloisa Brito,2.56,2,Ruim,0
119,Guilherme Guerra,melorafaela@example.com,Fonoaudiologia,Formado,A,Feminino,44.0,0,9913,1,1,Solteiro(a),1,3,Física Aplicada,Marcela Ribeiro,3.83,14,Ruim,Cálculo,Sr. Vitor Gabriel Montenegro,9.85,1,Excelente,Circuitos Elétricos,Antonella Andrade,1.68,5,Ruim,Desenho Técnico,Sr. Lucas Gabriel da Luz,0.92,12,Ruim,Mecânica,Vitória Alves,0.07,8,Ruim,0
120,Ian Albuquerque,,Secretariado Executivo,Formado,A,Masculino,18.0,1,7935,1,1,Relacionado(a),2,4,Gestão de Escritórios,Aurora Duarte,1.12,5,Ruim,Gestão de Pessoas,Pedro Miguel Teixeira,4.16,15,Ruim,Atendimento ao Cliente,Alice da Mata,1.59,15,Ruim,Comunicação Empresarial,Milena Câmara,0.91,5,Ruim,Administração do Tempo,Elisa Fonseca,4.24,13,Ruim,0
121,Mateus Jesus,?,Museologia,Trancado,B,Masculino,30.0,0,7492,1,1,Relacionado(a),1,1,História do Teatro,Liam Borges,8.26,2,Excelente,Direção Teatral,Julia Rezende,0.16,12,Ruim,Cenografia,Giovanna Lima,4.58,0,Ruim,Roteiro Teatral,Laura Nascimento,4.22,13,Ruim,Iluminação Teatral,Sr. Josué Machado,0.11,9,Ruim,0
122,Lucas Gabriel Rocha,varaujo@example.com,Logística,Formado,D,Masculino,31.0,0,1752,0,0,Relacionado(a),1,4,Relações Públicas,Calebe Sampaio,8.87,9,Regular,Marketing Digital,Vicente Porto,2.59,13,Ruim,Comunicação Publicitária,João Gabriel Casa Grande,2.19,12,Ruim,Publicidade Criativa,Milena Farias,8.85,5,Bom,Comportamento do Consumidor,Sr. Josué da Cruz,1.64,4,Ruim,0
123,Laura Araújo,ravi-lucca34@example.net,Biologia,Formado,B,Outro,29.0,0,8550,0,0,Relacionado(a),2,4,Pesquisa de Mercado,Sr. Fernando da Paz,4.42,5,Ruim,Comportamento do Consumidor,Murilo Ramos,9.75,11,Ruim,Gestão de Marketing,Luiz Otávio Vieira,1.69,0,Ruim,Marketing Digital,Raul Ramos,0.96,3,Ruim,Publicidade,Zoe Barbosa,6.02,5,Regular,0
124,Maria Julia Dias,leticia27@example.org,Teologia,Matriculado,D,Feminino,21.0,0,2703,0,1,Solteiro(a),2,1,Comportamento do Consumidor,Yan Lima,7.97,3,Bom,Gestão de Estoques,Ana Laura Rezende,2.06,4,Ruim,Marketing e Vendas,Nina Camargo,4.32,15,Ruim,Gestão de Relacionamento,Gael Henrique Cirino,0.24,1,Ruim,Gestão de Vendas,Cauê Machado,5.93,0,Regular,0
