aluno_id,nome_aluno,email_aluno,curso,status,turma,sexo,idade,trabalha,renda_familiar,acompanhamento_medico,tem_filho,estado_civil,semestre,bimestre,aula_1,professor_1,notas_1,faltas_1,desempenho_1,aula_2,professor_2,notas_2,faltas_2,desempenho_2,aula_3,professor_3,notas_3,faltas_3,desempenho_3,aula_4,professor_4,notas_4,faltas_4,desempenho_4,aula_5,professor_5,notas_5,faltas_5,desempenho_5,risco_evasao
64,Isabela Cardoso,?,Fonoaudiologia,Formado,A,Masculino,33.0,1,0,0,1,Solteiro(a),1,2,História da Música,Olivia Pinto,6.94,3,Regular,Arranjo Musical,Matheus Vieira,0.18,4,Ruim,Teoria Musical,Renan Pastor,1.93,15,Ruim,Prática Instrumental,Pietro Pastor,8.06,12,Ruim,Composição Musical,Sr. Bruno Sousa,6.05,9,Regular,0
65,Enzo Gabriel Cunha,monteirolarissa@example.net,Computação,Trancado,A,Outro,17.0,0,3205,1,1,clique aqui,2,3,Algoritmos,Ravi Lucca Costa,3.61,7,Ruim,Programação,Manuela Guerra,4.24,2,Ruim,Estruturas de Dados,Srta. Luara Cassiano,6.24,11,Ruim,Banco de Dados,Joana Jesus,9.23,15,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,6.93,5,Regular,0
66,NULL,vieiraana@example.com,Museologia,Matriculado,D,Feminino,26.0,0,2070,0,0,Relacionado(a),2,2,Roteiro de Cinema,Benjamin Silva,6.24,14,Ruim,Direção de Cinema,Mariah Castro,5.78,4,Regular,História do Cinema,Bruno Silva,9.07,13,Ruim,Montagem de Cinema,Luana Ramos,0.16,2,Ruim,Produção de Cinema,Sra. Milena Peixoto,0.4,6,Ruim,0
67,Cauê Moraes,clariceborges@example.org,Logística,Trancado,D,Feminino,38.0,0,6699,1,1,Solteiro(a),2,3,Psicologia da Saúde,Zoe Vieira,8.38,7,Regular,Anatomia e Fisiologia,Miguel Farias,5.49,15,Ruim,Saúde Pública,Aurora Mendonça,6.66,8,Regular,Enfermagem Geral,Benjamim Sales,5.34,7,Regular,Cuidado Intensivo,Enzo Peixoto,6.26,13,Ruim,0
68,Ana Luiza Farias,emillylopes@example.net,Biblioteconomia,Matriculado,A,Masculino,31.0,1,1857,0,0,Solteiro(a),2,2,Desenho Técnico,Srta. Julia Marques,5.09,3,Regular,Mecânica dos Fluidos,Lucas Montenegro,0.5,4,Ruim,Termodinâmica,Murilo Viana,2.03,3,Ruim,Resistência dos Materiais,Bento Lopes,4.5,6,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,9.61,2,Excelente,0
69,Fernanda Siqueira,peixotojoana@example.net,Engenharia Mecânica,Formado,B,Masculino,20.0,1,7335,0,1,Solteiro(a),2,3,História,Bruno Guerra,4.3,13,Ruim,Português,Beatriz Azevedo,1.13,7,Ruim,Química,Dr. Anthony Gabriel Gomes,7.76,11,Ruim,Geografia,Hellena Sales,4.86,12,Ruim,Sociologia,Hellena Aparecida,4.86,10,Ruim,0
70,Sr. João Lucas Lima,amandafernandes@example.org,Administração,Matriculado,D,Feminino,44.0,0,6001,1,1,Relacionado(a),1,4,Gestão de Processos,Isabel Aragão,9.82,10,Regular,Gestão da Qualidade,Guilherme Ribeiro,0.41,9,Ruim,Planejamento de Produção,Noah Monteiro,1.18,13,Ruim,Logística,Maria Vitória Alves,9.95,3,Excelente,Gestão de Estoques,Mariane Aparecida,4.66,12,Ruim,0
71,Breno Sá,leandroda-rosa@example.com,História,Matriculado,C,,37.0,1,4192,0,1,Relacionado(a),1,2,Linguística,Liam Duarte,7.22,14,Ruim,Literatura Brasileira,Fernando Jesus,7.89,15,Ruim,Literatura Portuguesa,Pedro Henrique Silva,6.03,12,Ruim,Produção Textual,Maria Luísa Peixoto,1.97,5,Ruim,Gramática,Ágatha da Conceição,5.05,12,Ruim,0
72,Dra. Alícia Andrade,ana-juliafreitas@example.com,Matemática,Matriculado,A,Masculino,43.0,0,6240,0,1,Relacionado(a),1,1,Termodinâmica,Bárbara Pacheco,5.09,14,Ruim,Química Industrial,Juliana Oliveira,3.13,1,Ruim,Processos Químicos,Pietra Borges,8.01,1,Excelente,Cinética Química,Dr. Paulo Almeida,0.72,6,Ruim,Reatores Químicos,Lucca Rocha,1.4,5,Ruim,0
73,Maria Vitória Camargo,nicolas06@example.com,Ciências Contábeis,Matriculado,B,Feminino,24.0,0,8934,1,1,Relacionado(a),2,4,Física Aplicada,Igor Sá,2.9,7,Ruim,Mecânica,Rebeca Martins,3.85,3,Ruim,Cálculo,Ísis da Conceição,0.82,0,Ruim,Desenho Técnico,Vinicius Siqueira,2.0,3,Ruim,Circuitos Elétricos,Dra. Luna Duarte,4.65,3,Ruim,0
74,Sra. Aylla Sousa,antonellamendonca@example.com,Biologia,Formado,D,Outro,22.0,1,1268,1,0,Solteiro(a),2,2,Roteiro de Cinema,Benjamin Silva,3.07,11,Ruim,Direção de Cinema,Mariah Castro,5.14,5,Regular,História do Cinema,Bruno Silva,0.64,12,Ruim,Montagem de Cinema,Luana Ramos,6.43,6,Regular,Produção de Cinema,Sra. Milena Peixoto,9.3,9,Regular,0
75,Cauã Oliveira,fernandamendonca@example.net,Design Gráfico,Trancado,B,Masculino,32.0,0,3681,0,1,Relacionado(a),1,2,Design Editorial,Nathan Pereira,2.74,4,Ruim,Teoria do Design,João Vitor Novaes,1.04,5,Ruim,Design Digital,João Pedro Barbosa,8.22,5,Bom,Tipografia,Mathias Moura,3.86,0,Ruim,Design de Interfaces,Valentina Câmara,7.83,15,Ruim,0
76,Dra. Caroline Araújo,none.com,Engenharia de Produção,Formado,B,Masculino,17.0,1,4887,1,0,Solteiro(a),1,1,História da Igreja,Noah Gomes,8.15,1,Excelente,Exegese Bíblica,Maitê Viana,4.24,9,Ruim,Teologia Sistemática,Isadora Vieira,3.8,7,Ruim,Filosofia da Religião,Caroline Viana,8.67,13,Ruim,Teologia Moral,Gabrielly da Mata,0.55,0,Ruim,0
77,Gabriela Pacheco,qaraujo@example.com,Química,Trancado,D,Masculino,18.0,1,1905,0,0,Relacionado(a),2,4,Exegese Bíblica,Yasmin Monteiro,1.67,12,Ruim,Teologia Sistemática,Enzo Gabriel Moura,9.16,10,Regular,Teologia Moral,Cauê Monteiro,3.17,12,Ruim,História da Igreja,Bryan da Conceição,2.67,9,Ruim,Filosofia da Religião,Henry Castro,8.6,13,Ruim,0
78,Laís Lima,aragaofelipe@example.net,Gestão Comercial,Trancado,C,INVALID,39.0,1,3254,1,0,Relacionado(a),2,3,Técnicas de Imagem,Lorena Silva,9.76,5,Bom,Anatomia,Miguel Aparecida,7.53,11,Ruim,Terapia Física,Sr. Rhavi Macedo,7.98,2,Bom,Fisiologia,Eduardo Teixeira,4.68,10,Ruim,Reabilitação,Sr. Anthony Lopes,0.44,10,Ruim,0
79,Dr. João Lucas Cunha,alvesandre@example.com,Hotelaria,Formado,C,Outro,44.0,1,3243,0,0,Relacionado(a),1,1,Logística Internacional,Pietra Montenegro,4.13,1,Ruim,Gestão de Cadeia de Suprimentos,Asafe Sampaio,1.79,6,Ruim,Gestão de Transportes,Rhavi Garcia,3.2,14,Ruim,Gestão de Estoques,Isabelly Aragão,6.39,5,Regular,Transporte e Distribuição,Ana Lívia Garcia,8.57,12,Ruim,0
80,Vinícius Lopes,ssa@example.org,Ciências Sociais,Matriculado,A,Feminino,44.0,0,7279,0,0,Relacionado(a),2,1,Economia,Heloisa Campos,9.6,15,Ruim,Gestão de Pessoas,Sra. Ana Carolina Nunes,5.1,0,Regular,Gestão Financeira,Heitor Cavalcante,9.94,13,Ruim,Marketing,Henrique da Conceição,3.55,10,Ruim,Administração Geral,Alícia Pacheco,0.45,15,Ruim,0
81,Luísa Machado,joao-miguel06@example.org,Ciências Sociais,Trancado,D,Masculino,24.0,1,4687,1,0,INSERT DATA,2,3,Psicologia da Saúde,Zoe Vieira,6.83,6,Regular,Anatomia e Fisiologia,Miguel Farias,8.06,11,Ruim,Saúde Pública,Aurora Mendonça,9.39,14,Ruim,Enfermagem Geral,Benjamim Sales,7.64,13,Ruim,Cuidado Intensivo,Enzo Peixoto,6.78,12,Ruim,0
82,Sr. Henrique Nascimento,umoreira@example.net,Direito,Matriculado,A,Masculino,45.0,1,4409,0,1,Relacionado(a),2,3,Algoritmos,Ravi Lucca Costa,9.25,6,Regular,Programação,Manuela Guerra,1.05,0,Ruim,Estruturas de Dados,Srta. Luara Cassiano,7.18,0,Bom,Banco de Dados,Joana Jesus,0.2,9,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,6.9,6,Regular,0
83,Vitória Almeida,piresrafaela@example.com,Teologia,Trancado,B,Masculino,23.0,0,2063,1,0,Relacionado(a),2,2,Psicologia Social,Ana Cecília da Rocha,1.72,14,Ruim,Antropologia,Isis Novais,9.17,9,Regular,Movimentos Sociais,Marcela Nogueira,9.86,12,Ruim,Sociologia Geral,José Pedro Camargo,3.05,9,Ruim,Teoria Social,Sr. Lorenzo Barbosa,1.32,6,Ruim,0
84,Eduarda Moraes,kapewodkad,Nutrição,Matriculado,C,Feminino,20.0,0,6881,1,0,Relacionado(a),1,3,Logística,Eduardo Cassiano,0.45,2,Ruim,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,9.68,0,Excelente,Planejamento de Produção,Dra. Eduarda Albuquerque,1.17,3,Ruim,Gestão de Estoques,Dr. João Gabriel Araújo,3.58,7,Ruim,Gestão de Processos,Luiz Otávio Ferreira,0.78,6,Ruim,0
85,Matteo Pastor,mendoncavicente@example.org,Recursos Humanos,Matriculado,B,Feminino,36.0,0,-1000,1,1,Solteiro(a),2,3,História,Bruno Guerra,4.76,6,Ruim,Português,Beatriz Azevedo,5.71,9,Regular,Química,Dr. Anthony Gabriel Gomes,7.54,3,Bom,Geografia,Hellena Sales,1.15,7,Ruim,Sociologia,Hellena Aparecida,9.49,8,Regular,1
86,Ana Cecília Garcia,jose-miguelpeixoto@example.com,Dança,Formado,C,Outro,31.0,1,8365,1,0,Relacionado(a),1,3,Logística,Eduardo Cassiano,6.98,3,Regular,Gestão da Qualidade,Sr. Henry Gabriel Ribeiro,6.58,12,Ruim,Planejamento de Produção,Dra. Eduarda Albuquerque,0.07,13,Ruim,Gestão de Estoques,Dr. João Gabriel Araújo,0.57,6,Ruim,Gestão de Processos,Luiz Otávio Ferreira,3.23,4,Ruim,0
87,Ravy Mendonça,novaisana-livia@example.com,Engenharia Química,Matriculado,C,Masculino,30.0,0,4561,0,0,Relacionado(a),2,3,Técnicas de Imagem,Lorena Silva,7.88,0,Bom,Anatomia,Miguel Aparecida,0.02,10,Ruim,Terapia Física,Sr. Rhavi Macedo,1.84,10,Ruim,Fisiologia,Eduardo Teixeira,2.7,9,Ruim,Reabilitação,Sr. Anthony Lopes,4.69,12,Ruim,0
88,Isabelly da Mata,daniela17@example.com,Letras,Formado,C,Masculino,19.0,0,4954,1,0,Solteiro(a),2,2,Termodinâmica,Kamilly Machado,8.27,13,Ruim,Física Nuclear,Jade Nogueira,7.75,7,Regular,Óptica,Sr. Ravi Lopes,6.55,3,Regular,Eletromagnetismo,Yasmin Sousa,2.19,14,Ruim,Mecânica,Danilo Gonçalves,6.92,12,Ruim,0
89,Vitor Abreu,henrique74@example.org,Letras,Trancado,A,Feminino,43.0,1,9588,0,1,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,7.55,15,Ruim,Programação,Manuela Guerra,7.62,3,Bom,Estruturas de Dados,Srta. Luara Cassiano,5.11,1,Regular,Banco de Dados,Joana Jesus,4.43,3,Ruim,Sistemas Operacionais,Dr. Arthur Gabriel Castro,2.13,15,Ruim,0
90,Murilo Duarte,ana-ceciliacarvalho@example.org,Engenharia Elétrica,Matriculado,B,Feminino,25.0,0,9840,0,1,Relacionado(a),2,4,Física Aplicada,Igor Sá,3.91,11,Ruim,Mecânica,Rebeca Martins,5.19,10,Regular,Cálculo,Ísis da Conceição,0.7,0,Ruim,Desenho Técnico,Vinicius Siqueira,6.03,0,Regular,Circuitos Elétricos,Dra. Luna Duarte,5.98,2,Regular,0
91,João Gabriel Costela,emarques@example.net,Moda,Trancado,D,Feminino,40.0,0,9175,0,0,Relacionado(a),1,2,Anatomia e Fisiologia,Dante Rodrigues,1.37,10,Ruim,Audiologia,José Pedro da Conceição,1.67,15,Ruim,Fonologia,Stephany Jesus,6.46,1,Regular,Psicologia do Desenvolvimento,Sra. Maria Isis Moreira,5.36,6,Regular,Reabilitação Fonoaudiológica,Sophia Farias,5.18,10,Regular,0
92,Isabella Ferreira,wcavalcante@example.net,Computação,Trancado,D,Feminino,19.0,1,2260,1,1,Relacionado(a),2,4,Exegese Bíblica,Yasmin Monteiro,7.05,0,Bom,Teologia Sistemática,Enzo Gabriel Moura,9.35,7,Regular,Teologia Moral,Cauê Monteiro,7.3,9,Regular,História da Igreja,Bryan da Conceição,8.81,0,Excelente,Filosofia da Religião,Henry Castro,8.62,6,Regular,0
93,Luiz Felipe Castro,diegofonseca@example.org,Computação,Matriculado,C,Feminino,17.0,1,2544,0,0,Solteiro(a),2,2,Termodinâmica,Kamilly Machado,1.95,5,Ruim,Física Nuclear,Jade Nogueira,6.91,7,Regular,Óptica,Sr. Ravi Lopes,5.94,2,Regular,Eletromagnetismo,Yasmin Sousa,5.3,1,Regular,Mecânica,Danilo Gonçalves,3.83,14,Ruim,0
94,Matteo Alves,lucas-gabriel46@example.com,Relações Internacionais,Trancado,D,Masculino,19.0,1,6398,1,0,Relacionado(a),2,2,Roteiro de Cinema,Benjamin Silva,3.97,8,Ruim,Direção de Cinema,Mariah Castro,6.04,15,Ruim,História do Cinema,Bruno Silva,9.11,3,Excelente,Montagem de Cinema,Luana Ramos,6.07,2,Regular,Produção de Cinema,Sra. Milena Peixoto,8.35,13,Ruim,0
95,Dr. Benjamim das Neves,mirellaalmeida@example.com,Serviço Social,Trancado,B,Masculino,23.0,0,6252,0,1,Solteiro(a),2,3,História,Bruno Guerra,7.21,15,Ruim,Português,Beatriz Azevedo,0.91,14,Ruim,Química,Dr. Anthony Gabriel Gomes,0.83,13,Ruim,Geografia,Hellena Sales,7.15,12,Ruim,Sociologia,Hellena Aparecida,6.26,9,Regular,0
96,22333123,isabel76@example.com,Pedagogia,Trancado,A,Feminino,33.0,0,9938,1,0,Relacionado(a),2,2,Desenho Técnico,Srta. Julia Marques,7.67,8,Regular,Mecânica dos Fluidos,Lucas Montenegro,6.24,9,Regular,Termodinâmica,Murilo Viana,3.05,6,Ruim,Resistência dos Materiais,Bento Lopes,3.77,9,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,6.12,15,Ruim,0
97,Daniel da Paz,gael-henriquegomes@example.net,Zootecnia,Trancado,C,Outro,30.0,1,4717,1,0,Solteiro(a),1,2,Linguística,Liam Duarte,9.21,2,Excelente,Literatura Brasileira,Fernando Jesus,7.08,2,Bom,Literatura Portuguesa,Pedro Henrique Silva,3.36,3,Ruim,Produção Textual,Maria Luísa Peixoto,7.75,7,Regular,Gramática,Ágatha da Conceição,0.37,2,Ruim,0
98,Mathias Teixeira,camposisabela@example.net,Cinema,Trancado,A,Masculino,27.0,1,1279,1,1,Relacionado(a),2,2,Desenho Técnico,Srta. Julia Marques,2.88,3,Ruim,Mecânica dos Fluidos,Lucas Montenegro,0.25,12,Ruim,Termodinâmica,Murilo Viana,3.27,14,Ruim,Resistência dos Materiais,Bento Lopes,2.63,9,Ruim,Sistemas Mecânicos,Heitor Cavalcanti,9.0,11,Ruim,1
99,Kevin Azevedo,qnascimento@example.net,Radiologia,Formado,A,Outro,26.0,0,,1,0,Relacionado(a),1,1,Termodinâmica,Bárbara Pacheco,5.5,4,Regular,Química Industrial,Juliana Oliveira,2.69,8,Ruim,Processos Químicos,Pietra Borges,5.86,2,Regular,Cinética Química,Dr. Paulo Almeida,6.03,1,Regular,Reatores Químicos,Lucca Rocha,7.95,2,Bom,0
100,Augusto Andrade,heitorcarvalho@example.com,Moda,Formado,B,Masculino,20.0,1,9742,1,0,Relacionado(a),2,3,História,Bruno Guerra,9.43,7,Regular,Português,Beatriz Azevedo,3.49,1,Ruim,Química,Dr. Anthony Gabriel Gomes,4.33,10,Ruim,Geografia,Hellena Sales,6.1,4,Regular,Sociologia,Hellena Aparecida,0.13,1,Ruim,0
101,Isaac Freitas,machadoalexia@example.net,História,Trancado,C,Feminino,36.0,0,1701,1,0,Relacionado(a),2,1,Macroeconomia,José Miguel Nunes,4.89,13,Ruim,Economia Internacional,Levi Costela,6.08,9,Regular,Teoria Econômica,Cecília Araújo,4.99,8,Ruim,Microeconomia,Ágatha Pereira,6.85,10,Regular,Política Econômica,Emanuelly Pastor,4.53,1,Ruim,0
102,Gael Abreu,luna88@example.com,Marketing,Trancado,D,Outro,43.0,1,2653,0,0,Relacionado(a),1,4,Gestão de Processos,Isabel Aragão,0.74,15,Ruim,Gestão da Qualidade,Guilherme Ribeiro,2.34,9,Ruim,Planejamento de Produção,Noah Monteiro,5.35,0,Regular,Logística,Maria Vitória Alves,9.49,6,Regular,Gestão de Estoques,Mariane Aparecida,0.88,1,Ruim,0
103,Maria Alice da Costa,eduardoda-cruz@example.com,Ciências Sociais,Formado,D,Feminino,28.0,1,2753,0,1,Relacionado(a),2,4,Exegese Bíblica,Yasmin Monteiro,2.34,10,Ruim,Teologia Sistemática,Enzo Gabriel Moura,7.1,9,Regular,Teologia Moral,Cauê Monteiro,1.55,13,Ruim,História da Igreja,Bryan da Conceição,7.5,3,Bom,Filosofia da Religião,Henry Castro,0.24,4,Ruim,0
104,Heitor Castro,smendonca@example.org,Farmácia,Formado,B,Feminino,34.0,0,3125,1,0,Solteiro(a),2,2,Psicologia Social,Ana Cecília da Rocha,1.28,1,Ruim,Antropologia,Isis Novais,0.28,12,Ruim,Movimentos Sociais,Marcela Nogueira,6.85,5,Regular,Sociologia Geral,José Pedro Camargo,1.96,0,Ruim,Teoria Social,Sr. Lorenzo Barbosa,2.37,6,Ruim,0
105,Maria Cecília Fernandes,lucca92@example.org,Direito,Matriculado,D,,35.0,1,1248,0,1,Solteiro(a),2,4,Exegese Bíblica,Yasmin Monteiro,9.51,0,Excelente,Teologia Sistemática,Enzo Gabriel Moura,5.43,6,Regular,Teologia Moral,Cauê Monteiro,3.69,6,Ruim,História da Igreja,Bryan da Conceição,1.82,0,Ruim,Filosofia da Religião,Henry Castro,9.59,2,Excelente,1
106,Sr. Ryan Aparecida,vitor-gabrielalves@example.net,Psicologia,Trancado,A,Masculino,30.0,1,8177,0,1,Solteiro(a),1,4,Análise de Dados,Maria Júlia Correia,6.57,10,Regular,Estatística Aplicada,Gustavo Henrique Garcia,2.07,6,Ruim,Estatística Descritiva,Danilo da Mata,0.22,2,Ruim,Probabilidade,Leonardo Ramos,9.46,14,Ruim,Métodos Estatísticos,Sophia Castro,5.3,10,Regular,0
107,Allana Moraes,biancaandrade@example.com,Relações Internacionais,Matriculado,B,Feminino,29.0,0,8059,1,1,Solteiro(a),1,3,Gestão de Marketing,Ana Sophia Martins,0.56,15,Ruim,Marketing Digital,Maria Julia Oliveira,0.3,5,Ruim,Comportamento do Consumidor,Pietro Câmara,2.19,14,Ruim,Pesquisa de Mercado,Enzo Gabriel Cassiano,6.54,8,Regular,Publicidade,Anthony Gabriel Gomes,1.9,9,Ruim,0
108,Sr. Enzo Cavalcanti,pedro-lucasrios@example.com,Turismo,Formado,A,Masculino,36.0,0,4644,1,0,Relacionado(a),2,4,Técnicas de Cozinha,Isabella Cavalcanti,8.77,7,Regular,Nutrição Infantil,Dr. Yuri Jesus,4.83,7,Ruim,Nutrição Esportiva,Ana Vasconcelos,5.04,13,Ruim,Nutrição Clínica,Antonella Carvalho,0.62,11,Ruim,Psicologia da Alimentação,Vitor Guerra,2.87,2,Ruim,0
109,Sarah Sá,bpires@example.net,Arquitetura e Urbanismo,Matriculado,B,Masculino,34.0,0,2614,0,1,Relacionado(a),1,1,História da Igreja,Noah Gomes,5.82,8,Regular,Exegese Bíblica,Maitê Viana,0.33,14,Ruim,Teologia Sistemática,Isadora Vieira,3.52,14,Ruim,Filosofia da Religião,Caroline Viana,7.22,6,Regular,Teologia Moral,Gabrielly da Mata,3.96,7,Ruim,0
110,Sra. Lorena Ferreira,jade61@example.org,Engenharia de Produção,Matriculado,A,Outro,25.0,0,7183,0,1,Relacionado(a),1,4,Análise de Dados,Maria Júlia Correia,8.6,9,Regular,Estatística Aplicada,Gustavo Henrique Garcia,5.92,0,Regular,Estatística Descritiva,Danilo da Mata,9.09,2,Excelente,Probabilidade,Leonardo Ramos,7.89,6,Regular,Métodos Estatísticos,Sophia Castro,9.39,6,Regular,0
111,Catarina Teixeira,maria-fernanda00@example.com,curso,Formado,B,Masculino,43.0,0,7880,1,0,Relacionado(a),2,2,Psicologia Social,Ana Cecília da Rocha,8.63,11,Ruim,Antropologia,Isis Novais,4.98,5,Ruim,Movimentos Sociais,Marcela Nogueira,4.2,6,Ruim,Sociologia Geral,José Pedro Camargo,1.61,12,Ruim,Teoria Social,Sr. Lorenzo Barbosa,9.78,12,Ruim,0
112,Sr. João Gabriel Leão,ymachado@example.org,Design Gráfico,Matriculado,A,Outro,30.0,0,2057,1,1,Solteiro(a),2,3,Algoritmos,Ravi Lucca Costa,8.41,8,Regular,Programação,Manuela Guerra,3.03,14,Ruim,Estruturas de Dados,Srta. Luara Cassiano,8.27,11,Ruim,Banco de Dados,Joana Jesus,7.6,0,Bom,Sistemas Operacionais,Dr. Arthur Gabriel Castro,3.35,11,Ruim,0
113,Luiza Sá,biancanovaes@example.com,Serviço Social,Trancado,B,Feminino,42.0,1,1821,1,1,Relacionado(a),1,1,História da Igreja,Noah Gomes,9.7,6,Regular,Exegese Bíblica,Maitê Viana,0.09,2,Ruim,Teologia Sistemática,Isadora Vieira,2.61,8,Ruim,Filosofia da Religião,Caroline Viana,9.66,2,Excelente,Teologia Moral,Gabrielly da Mata,9.5,4,Bom,1
114,Rael da Rosa,leandroteixeira@example.net,Teologia,Matriculado,A,Masculino,42.0,0,6523,0,1,Relacionado(a),1,1,Termodinâmica,Bárbara Pacheco,4.22,3,Ruim,Química Industrial,Juliana Oliveira,9.65,14,Ruim,Processos Químicos,Pietra Borges,0.89,5,Ruim,Cinética Química,Dr. Paulo Almeida,5.42,12,Ruim,Reatores Químicos,Lucca Rocha,2.27,14,Ruim,0
115,Thiago Monteiro,tsampaio@example.com,Computação,Trancado,B,Outro,26.0,1,1695,1,1,Relacionado(a),1,3,Gestão de Marketing,Ana Sophia Martins,0.79,15,Ruim,Marketing Digital,Maria Julia Oliveira,0.32,4,Ruim,Comportamento do Consumidor,Pietro Câmara,3.02,10,Ruim,Pesquisa de Mercado,Enzo Gabriel Cassiano,6.38,2,Regular,Publicidade,Anthony Gabriel Gomes,4.2,13,Ruim,1
116,Isis Fogaça,camila34@example.org,Zootecnia,Formado,C,Outro,43.0,0,3378,0,0,Relacionado(a),2,1,Macroeconomia,José Miguel Nunes,9.53,7,Regular,Economia Internacional,Levi Costela,1.52,1,Ruim,Teoria Econômica,Cecília Araújo,9.49,11,Ruim,Microeconomia,Ágatha Pereira,3.35,13,Ruim,Política Econômica,Emanuelly Pastor,3.87,8,Ruim,0
117,Gabrielly Peixoto,tmartins@example.net,Sistemas de Informação,Matriculado,C,Feminino,24.0,0,5759,1,1,Solteiro(a),2,3,Técnicas de Imagem,Lorena Silva,6.73,7,Regular,Anatomia,Miguel Aparecida,9.95,8,Regular,Terapia Física,Sr. Rhavi Macedo,2.45,2,Ruim,Fisiologia,Eduardo Teixeira,9.53,8,Regular,Reabilitação,Sr. Anthony Lopes,4.58,3,Ruim,0
118,Dr. Pedro Mendonça,rodriguesdavi-lucas@example.org,Logística,Trancado,B,Feminino,24.0,0,3367,0,1,Relacionado(a),2,1,História,Gustavo Henrique Rodrigues,6.86,2,Regular,Biologia,Vicente da Rocha,9.29,2,Excelente,Geografia,Amanda Novais,6.23,15,Ruim,Sociologia,João Miguel Vasconcelos,1.46,10,Ruim,Economia,Maria Sophia da Mota,7.52,0,Bom,0
119,Davi Lucca Melo,rodriguesbenjamin@example.net,Biblioteconomia,Matriculado,A,Outro,36.0,1,9430,1,1,Relacionado(a),2,3,Algoritmos,Ravi Lucca Costa,4.52,8,Ruim,Programação,Manuela Guerra,0.3,1,Ruim,Estruturas de Dados,Srta. Luara Cassiano,6.43,2,Regular,Banco de Dados,Joana Jesus,6.26,5,Regular,Sistemas Operacionais,Dr. Arthur Gabriel Castro,0.41,10,Ruim,1
120,Zoe Siqueira,isisfonseca@example.com,Engenharia Química,Trancado,B,Masculino,30.0,1,3368,1,1,Relacionado(a),1,4,Circuitos Elétricos,Benicio Ribeiro,7.35,2,Bom,Cálculo,Heloisa Pacheco,1.41,5,Ruim,Física Aplicada,Raquel Oliveira,0.83,11,Ruim,Desenho Técnico,Elisa Moraes,7.62,6,Regular,Mecânica,Liz Santos,0.34,8,Ruim,0
121,Sr. Enrico Rodrigues,bryancamargo@example.org,Redes de Computadores,Trancado,A,Masculino,43.0,1,8932,0,1,Relacionado(a),2,1,Economia,Heloisa Campos,9.59,5,Bom,Gestão de Pessoas,Sra. Ana Carolina Nunes,0.79,8,Ruim,Gestão Financeira,Heitor Cavalcante,1.65,1,Ruim,Marketing,Henrique da Conceição,4.87,14,Ruim,Administração Geral,Alícia Pacheco,2.97,4,Ruim,0
122,Srta. Mariana Novais,,Educação Especial,Matriculado,D,Feminino,17.0,1,9759,1,0,,1,3,Botânica,Dr. Guilherme Duarte,9.42,14,Ruim,Biologia Celular,Benjamim Novais,0.29,6,Ruim,Zoologia,Mathias Campos,8.93,2,Excelente,Genética,Enrico Fernandes,3.84,15,Ruim,Ecologia,Ana Clara Pereira,4.21,10,Ruim,0
123,Daniela Castro,kapewodkad,Veterinária,Matriculado,A,Outro,28.0,1,-1000,0,0,Relacionado(a),1,2,História da Música,Olivia Pinto,1.38,4,Ruim,Arranjo Musical,Matheus Vieira,4.9,11,Ruim,Teoria Musical,Renan Pastor,1.0,13,Ruim,Prática Instrumental,Pietro Pastor,3.9,2,Ruim,Composição Musical,Sr. Bruno Sousa,3.46,13,Ruim,0
124,José Rodrigues,leandro56@example.org,Engenharia de Produção,Formado,C,Feminino,44.0,1,7687,0,1,Relacionado(a),1,2,Linguística,Liam Duarte,7.24,9,Regular,Literatura Brasileira,Fernando Jesus,2.62,8,Ruim,Literatura Portuguesa,Pedro Henrique Silva,4.91,0,Ruim,Produção Textual,Maria Luísa Peixoto,8.15,6,Regular,Gramática,Ágatha da Conceição,9.01,13,Ruim,0
125,Maria da Rocha,luarada-rocha@example.org,Radiologia,Formado,D,Masculino,21.0,0,6904,1,0,Solteiro(a),1,2,Anatomia e Fisiologia,Dante Rodrigues,7.05,0,Bom,Audiologia,José Pedro da Conceição,9.33,1,Excelente,Fonologia,Stephany Jesus,1.98,11,Ruim,Psicologia do Desenvolvimento,Sra. Maria Isis Moreira,2.17,2,Ruim,Reabilitação Fonoaudiológica,Sophia Farias,4.81,7,Ruim,0
126,Dr. Murilo Pacheco,valmeida@example.net,Marketing,Trancado,A,Feminino,29.0,0,10000000000,0,1,,1,3,Gestão de Pessoas,Dra. Lorena Cavalcanti,6.08,7,Regular,Administração Pública,Maria Cecília Souza,8.5,4,Bom,Gestão de Projetos,Maria Luísa da Rosa,0.65,3,Ruim,Finanças Públicas,Dra. Carolina Araújo,5.45,15,Ruim,Gestão de Políticas Públicas,Ana Lívia Cavalcante,1.53,4,Ruim,0
